Student_ID,Date,Message_Type,Month
S06956,2024-11-07,Automated Reminder,2024-11
S01910,2024-10-25,Automated Reminder,2024-10
S02572,2024-10-16,Automated Reminder,2024-10
S05350,2024-10-31,Parent to Teacher,2024-10
S02974,2024-11-24,Parent to Teacher,2024-11
S01867,2024-10-31,Parent to Teacher,2024-10
S09982,2024-09-20,Teacher to Parent,2024-09
S02239,2025-02-26,Teacher to Parent,2025-02
S07208,2024-09-11,Teacher to Parent,2024-09
S11840,2024-12-22,Teacher to Parent,2024-12
S03633,2025-01-16,Parent to Teacher,2025-01
S11320,2025-02-07,Parent to Teacher,2025-02
S10243,2024-09-10,Automated Reminder,2024-09
S04658,2025-03-08,Parent to Teacher,2025-03
S07111,2024-09-19,Teacher to Parent,2024-09
S04383,2025-02-26,Teacher to Parent,2025-02
S05514,2024-10-27,Teacher to Parent,2024-10
S03124,2024-12-09,Automated Reminder,2024-12
S06664,2024-12-03,Automated Reminder,2024-12
S10155,2024-09-29,Teacher to Parent,2024-09
S08841,2024-10-12,Parent to Teacher,2024-10
S00019,2025-03-01,Automated Reminder,2025-03
S03928,2025-01-30,Teacher to Parent,2025-01
S10495,2024-09-15,Automated Reminder,2024-09
S02219,2025-03-08,Automated Reminder,2025-03
S03510,2024-11-23,Parent to Teacher,2024-11
S06594,2024-10-28,Parent to Teacher,2024-10
S01899,2024-11-14,Parent to Teacher,2024-11
S07011,2024-12-27,Parent to Teacher,2024-12
S04711,2025-01-10,Teacher to Parent,2025-01
S02765,2024-10-02,Automated Reminder,2024-10
S05356,2025-01-30,Teacher to Parent,2025-01
S05329,2024-10-04,Teacher to Parent,2024-10
S06066,2025-02-15,Automated Reminder,2025-02
S04573,2024-09-13,Parent to Teacher,2024-09
S02983,2025-01-07,Parent to Teacher,2025-01
S04866,2024-12-05,Parent to Teacher,2024-12
S04281,2024-11-04,Automated Reminder,2024-11
S11551,2024-10-22,Parent to Teacher,2024-10
S04216,2024-10-02,Parent to Teacher,2024-10
S11968,2024-10-12,Automated Reminder,2024-10
S10083,2024-12-09,Parent to Teacher,2024-12
S00125,2025-02-25,Parent to Teacher,2025-02
S11679,2025-01-30,Parent to Teacher,2025-01
S04625,2025-02-21,Teacher to Parent,2025-02
S07489,2024-09-29,Teacher to Parent,2024-09
S11596,2024-09-27,Teacher to Parent,2024-09
S05971,2024-12-13,Teacher to Parent,2024-12
S09520,2024-12-25,Automated Reminder,2024-12
S09140,2025-02-08,Automated Reminder,2025-02
S07032,2024-10-02,Parent to Teacher,2024-10
S07386,2024-09-15,Teacher to Parent,2024-09
S04740,2025-02-04,Automated Reminder,2025-02
S02470,2024-11-03,Parent to Teacher,2024-11
S03184,2025-02-28,Automated Reminder,2025-02
S10810,2024-09-26,Parent to Teacher,2024-09
S03328,2025-02-15,Parent to Teacher,2025-02
S02822,2025-02-24,Automated Reminder,2025-02
S07484,2024-11-06,Teacher to Parent,2024-11
S03408,2024-10-01,Teacher to Parent,2024-10
S07782,2025-01-27,Automated Reminder,2025-01
S10706,2024-12-20,Automated Reminder,2024-12
S07520,2024-10-23,Automated Reminder,2024-10
S09219,2025-03-04,Teacher to Parent,2025-03
S05094,2025-02-07,Teacher to Parent,2025-02
S07443,2024-10-23,Automated Reminder,2024-10
S00727,2024-09-21,Teacher to Parent,2024-09
S09444,2024-10-14,Parent to Teacher,2024-10
S07877,2024-12-29,Automated Reminder,2024-12
S02935,2024-11-05,Parent to Teacher,2024-11
S07841,2025-01-12,Teacher to Parent,2025-01
S07988,2024-12-24,Automated Reminder,2024-12
S10438,2025-02-04,Parent to Teacher,2025-02
S07943,2025-02-27,Teacher to Parent,2025-02
S11704,2024-10-16,Automated Reminder,2024-10
S03677,2025-02-25,Automated Reminder,2025-02
S03216,2024-11-08,Automated Reminder,2024-11
S09228,2024-12-19,Automated Reminder,2024-12
S05660,2025-01-23,Automated Reminder,2025-01
S02041,2024-12-18,Automated Reminder,2024-12
S01627,2024-09-11,Automated Reminder,2024-09
S09175,2024-11-05,Teacher to Parent,2024-11
S09736,2024-12-01,Parent to Teacher,2024-12
S02703,2024-11-04,Teacher to Parent,2024-11
S05279,2024-10-12,Automated Reminder,2024-10
S03169,2025-02-09,Automated Reminder,2025-02
S03760,2024-12-11,Automated Reminder,2024-12
S04125,2025-02-19,Parent to Teacher,2025-02
S01606,2025-02-04,Teacher to Parent,2025-02
S05900,2024-11-09,Automated Reminder,2024-11
S00537,2024-10-01,Parent to Teacher,2024-10
S02782,2025-01-15,Automated Reminder,2025-01
S00715,2024-09-23,Automated Reminder,2024-09
S10507,2025-01-16,Parent to Teacher,2025-01
S07786,2025-02-17,Teacher to Parent,2025-02
S01404,2024-11-29,Teacher to Parent,2024-11
S06663,2024-09-26,Teacher to Parent,2024-09
S12055,2024-11-04,Automated Reminder,2024-11
S07994,2025-03-04,Automated Reminder,2025-03
S10274,2025-02-01,Automated Reminder,2025-02
S02867,2025-01-05,Teacher to Parent,2025-01
S01828,2025-02-19,Parent to Teacher,2025-02
S11925,2024-11-19,Teacher to Parent,2024-11
S08186,2024-12-19,Automated Reminder,2024-12
S02615,2024-11-09,Teacher to Parent,2024-11
S10480,2024-09-14,Automated Reminder,2024-09
S08821,2025-03-01,Parent to Teacher,2025-03
S10602,2024-09-12,Automated Reminder,2024-09
S07926,2024-12-02,Automated Reminder,2024-12
S07438,2025-02-08,Automated Reminder,2025-02
S10338,2025-01-05,Automated Reminder,2025-01
S05561,2025-01-24,Parent to Teacher,2025-01
S03872,2025-01-21,Teacher to Parent,2025-01
S05467,2025-02-16,Automated Reminder,2025-02
S05482,2024-09-08,Parent to Teacher,2024-09
S10671,2025-01-17,Parent to Teacher,2025-01
S11617,2025-01-22,Teacher to Parent,2025-01
S08010,2024-11-30,Teacher to Parent,2024-11
S04119,2024-09-18,Parent to Teacher,2024-09
S04770,2025-02-14,Parent to Teacher,2025-02
S01504,2024-11-23,Automated Reminder,2024-11
S09559,2024-12-22,Teacher to Parent,2024-12
S01363,2024-10-07,Teacher to Parent,2024-10
S00435,2025-02-28,Automated Reminder,2025-02
S06925,2025-01-07,Teacher to Parent,2025-01
S05098,2024-11-29,Automated Reminder,2024-11
S09618,2025-02-05,Automated Reminder,2025-02
S11619,2024-10-06,Automated Reminder,2024-10
S03613,2025-02-18,Automated Reminder,2025-02
S07297,2024-12-26,Automated Reminder,2024-12
S06346,2024-11-25,Automated Reminder,2024-11
S10210,2025-02-02,Teacher to Parent,2025-02
S08715,2024-11-20,Teacher to Parent,2024-11
S09884,2024-10-17,Teacher to Parent,2024-10
S07375,2024-11-24,Parent to Teacher,2024-11
S00338,2025-01-27,Teacher to Parent,2025-01
S06855,2024-10-03,Parent to Teacher,2024-10
S02746,2025-03-08,Teacher to Parent,2025-03
S03920,2025-02-28,Teacher to Parent,2025-02
S11553,2024-12-16,Teacher to Parent,2024-12
S08918,2024-11-16,Parent to Teacher,2024-11
S03687,2024-12-21,Automated Reminder,2024-12
S02927,2025-02-04,Automated Reminder,2025-02
S10304,2025-01-06,Parent to Teacher,2025-01
S03577,2025-02-08,Teacher to Parent,2025-02
S02578,2024-10-20,Parent to Teacher,2024-10
S07701,2025-02-07,Parent to Teacher,2025-02
S01790,2024-11-01,Automated Reminder,2024-11
S06836,2024-10-16,Automated Reminder,2024-10
S11051,2025-02-07,Teacher to Parent,2025-02
S08790,2025-02-06,Teacher to Parent,2025-02
S08196,2024-10-06,Parent to Teacher,2024-10
S07473,2024-12-24,Teacher to Parent,2024-12
S00505,2024-09-16,Parent to Teacher,2024-09
S03210,2024-11-21,Automated Reminder,2024-11
S10331,2024-09-25,Teacher to Parent,2024-09
S09460,2025-01-11,Parent to Teacher,2025-01
S01184,2024-10-24,Parent to Teacher,2024-10
S08265,2024-12-18,Teacher to Parent,2024-12
S11660,2024-12-23,Parent to Teacher,2024-12
S09371,2024-12-08,Parent to Teacher,2024-12
S11292,2024-11-15,Teacher to Parent,2024-11
S11244,2025-01-05,Automated Reminder,2025-01
S05492,2024-10-09,Teacher to Parent,2024-10
S07564,2024-11-14,Automated Reminder,2024-11
S03995,2025-03-02,Teacher to Parent,2025-03
S11916,2024-11-23,Parent to Teacher,2024-11
S05653,2024-10-05,Automated Reminder,2024-10
S11197,2024-11-16,Teacher to Parent,2024-11
S02566,2024-11-12,Teacher to Parent,2024-11
S08939,2024-11-05,Parent to Teacher,2024-11
S01960,2024-11-13,Automated Reminder,2024-11
S00740,2025-01-13,Parent to Teacher,2025-01
S00986,2024-10-27,Automated Reminder,2024-10
S10648,2025-01-10,Teacher to Parent,2025-01
S03400,2025-03-02,Teacher to Parent,2025-03
S10004,2024-12-19,Teacher to Parent,2024-12
S04588,2025-01-26,Teacher to Parent,2025-01
S05575,2025-01-10,Parent to Teacher,2025-01
S00400,2024-09-18,Teacher to Parent,2024-09
S02746,2024-10-01,Automated Reminder,2024-10
S00806,2025-02-28,Parent to Teacher,2025-02
S04084,2025-02-22,Parent to Teacher,2025-02
S06827,2024-10-03,Teacher to Parent,2024-10
S02099,2024-09-29,Automated Reminder,2024-09
S02637,2025-02-24,Teacher to Parent,2025-02
S02542,2024-12-02,Automated Reminder,2024-12
S09207,2025-02-14,Teacher to Parent,2025-02
S08072,2024-11-14,Automated Reminder,2024-11
S10925,2025-02-02,Teacher to Parent,2025-02
S10089,2024-10-30,Automated Reminder,2024-10
S01572,2024-10-08,Parent to Teacher,2024-10
S00462,2025-02-20,Automated Reminder,2025-02
S09096,2025-02-24,Teacher to Parent,2025-02
S01230,2024-11-15,Teacher to Parent,2024-11
S07525,2024-12-14,Teacher to Parent,2024-12
S02487,2025-02-10,Teacher to Parent,2025-02
S08058,2024-12-18,Automated Reminder,2024-12
S09314,2024-12-28,Teacher to Parent,2024-12
S09507,2024-12-21,Automated Reminder,2024-12
S00072,2024-11-03,Automated Reminder,2024-11
S10951,2025-01-22,Teacher to Parent,2025-01
S00922,2024-10-12,Teacher to Parent,2024-10
S01316,2024-11-11,Automated Reminder,2024-11
S08258,2024-09-28,Parent to Teacher,2024-09
S08991,2025-01-13,Parent to Teacher,2025-01
S10497,2024-10-20,Automated Reminder,2024-10
S05466,2025-01-24,Parent to Teacher,2025-01
S06141,2025-01-26,Parent to Teacher,2025-01
S04998,2024-12-27,Automated Reminder,2024-12
S04295,2025-02-04,Automated Reminder,2025-02
S02154,2024-12-31,Automated Reminder,2024-12
S06721,2024-11-18,Automated Reminder,2024-11
S01557,2024-12-20,Parent to Teacher,2024-12
S08887,2025-01-04,Parent to Teacher,2025-01
S04847,2024-11-20,Parent to Teacher,2024-11
S01354,2025-01-14,Parent to Teacher,2025-01
S11071,2024-12-03,Automated Reminder,2024-12
S04937,2024-11-11,Automated Reminder,2024-11
S05564,2024-09-08,Parent to Teacher,2024-09
S08851,2025-01-25,Automated Reminder,2025-01
S07277,2025-01-29,Automated Reminder,2025-01
S04286,2024-12-05,Teacher to Parent,2024-12
S01364,2024-09-09,Teacher to Parent,2024-09
S02571,2024-09-12,Parent to Teacher,2024-09
S07054,2024-09-20,Automated Reminder,2024-09
S05286,2024-10-11,Parent to Teacher,2024-10
S11963,2024-12-07,Parent to Teacher,2024-12
S07662,2025-02-02,Parent to Teacher,2025-02
S01141,2024-11-26,Automated Reminder,2024-11
S07007,2025-03-02,Teacher to Parent,2025-03
S11848,2025-01-16,Automated Reminder,2025-01
S01123,2025-01-14,Teacher to Parent,2025-01
S02946,2025-03-02,Teacher to Parent,2025-03
S03874,2024-12-02,Teacher to Parent,2024-12
S11243,2025-03-05,Teacher to Parent,2025-03
S10382,2024-12-11,Automated Reminder,2024-12
S06482,2024-12-07,Automated Reminder,2024-12
S02304,2024-09-10,Automated Reminder,2024-09
S02057,2024-09-29,Teacher to Parent,2024-09
S06608,2024-12-13,Automated Reminder,2024-12
S08658,2024-11-09,Parent to Teacher,2024-11
S02665,2024-12-16,Teacher to Parent,2024-12
S02363,2024-10-17,Teacher to Parent,2024-10
S09545,2024-11-23,Automated Reminder,2024-11
S09962,2024-12-14,Automated Reminder,2024-12
S05292,2025-02-04,Automated Reminder,2025-02
S05363,2025-02-25,Teacher to Parent,2025-02
S11910,2024-12-11,Parent to Teacher,2024-12
S04799,2024-11-01,Automated Reminder,2024-11
S11854,2025-02-01,Automated Reminder,2025-02
S02879,2025-03-07,Teacher to Parent,2025-03
S07405,2024-09-17,Parent to Teacher,2024-09
S09966,2024-11-21,Automated Reminder,2024-11
S06753,2024-10-08,Automated Reminder,2024-10
S00490,2024-11-12,Parent to Teacher,2024-11
S09822,2024-10-19,Parent to Teacher,2024-10
S02496,2025-02-09,Automated Reminder,2025-02
S08397,2025-01-15,Teacher to Parent,2025-01
S04038,2024-10-03,Automated Reminder,2024-10
S04691,2025-03-03,Automated Reminder,2025-03
S06468,2024-10-03,Automated Reminder,2024-10
S04708,2024-10-22,Parent to Teacher,2024-10
S02638,2024-12-08,Parent to Teacher,2024-12
S08876,2025-03-08,Parent to Teacher,2025-03
S09377,2024-10-06,Teacher to Parent,2024-10
S06885,2025-01-23,Automated Reminder,2025-01
S00766,2025-01-11,Parent to Teacher,2025-01
S11676,2024-11-10,Automated Reminder,2024-11
S05582,2024-11-07,Automated Reminder,2024-11
S02054,2025-01-27,Teacher to Parent,2025-01
S08513,2025-01-20,Parent to Teacher,2025-01
S10973,2024-12-29,Parent to Teacher,2024-12
S11517,2025-01-09,Parent to Teacher,2025-01
S05330,2025-02-09,Automated Reminder,2025-02
S07265,2024-09-09,Automated Reminder,2024-09
S00233,2025-02-18,Parent to Teacher,2025-02
S08252,2025-02-13,Teacher to Parent,2025-02
S10565,2024-12-07,Parent to Teacher,2024-12
S10890,2024-10-19,Automated Reminder,2024-10
S00396,2024-11-23,Teacher to Parent,2024-11
S10001,2024-11-18,Automated Reminder,2024-11
S02282,2024-11-09,Parent to Teacher,2024-11
S09856,2024-11-28,Automated Reminder,2024-11
S10720,2024-11-11,Automated Reminder,2024-11
S09240,2025-01-26,Automated Reminder,2025-01
S11508,2024-10-21,Automated Reminder,2024-10
S09794,2024-11-02,Automated Reminder,2024-11
S06466,2024-11-04,Parent to Teacher,2024-11
S04491,2025-01-13,Automated Reminder,2025-01
S01106,2024-09-10,Automated Reminder,2024-09
S04168,2025-03-02,Automated Reminder,2025-03
S09230,2025-02-13,Automated Reminder,2025-02
S06873,2024-11-06,Parent to Teacher,2024-11
S01190,2024-11-13,Parent to Teacher,2024-11
S10961,2024-09-25,Teacher to Parent,2024-09
S11748,2025-02-28,Automated Reminder,2025-02
S08876,2025-01-24,Automated Reminder,2025-01
S08910,2024-11-04,Automated Reminder,2024-11
S02985,2024-11-11,Automated Reminder,2024-11
S06584,2024-10-19,Automated Reminder,2024-10
S04937,2024-10-20,Teacher to Parent,2024-10
S11265,2025-02-24,Automated Reminder,2025-02
S02031,2024-11-15,Automated Reminder,2024-11
S04250,2024-10-17,Parent to Teacher,2024-10
S05636,2024-09-19,Teacher to Parent,2024-09
S10507,2025-02-28,Automated Reminder,2025-02
S03500,2025-01-02,Teacher to Parent,2025-01
S00519,2025-02-07,Automated Reminder,2025-02
S03289,2024-12-18,Teacher to Parent,2024-12
S08846,2024-09-16,Automated Reminder,2024-09
S05443,2025-01-21,Parent to Teacher,2025-01
S01514,2024-10-02,Parent to Teacher,2024-10
S11584,2024-09-17,Automated Reminder,2024-09
S02690,2025-03-03,Teacher to Parent,2025-03
S08899,2024-10-25,Automated Reminder,2024-10
S00994,2024-09-12,Automated Reminder,2024-09
S06455,2025-01-11,Teacher to Parent,2025-01
S11800,2025-01-03,Teacher to Parent,2025-01
S06628,2025-01-19,Automated Reminder,2025-01
S00930,2024-12-22,Automated Reminder,2024-12
S03922,2024-11-25,Automated Reminder,2024-11
S10066,2025-02-12,Teacher to Parent,2025-02
S03656,2024-09-16,Teacher to Parent,2024-09
S05963,2025-01-14,Parent to Teacher,2025-01
S05109,2025-01-17,Parent to Teacher,2025-01
S08604,2024-09-24,Parent to Teacher,2024-09
S03333,2024-09-08,Parent to Teacher,2024-09
S05671,2024-11-22,Automated Reminder,2024-11
S05347,2024-12-05,Parent to Teacher,2024-12
S05238,2024-11-18,Automated Reminder,2024-11
S03023,2025-03-09,Automated Reminder,2025-03
S06659,2024-12-11,Automated Reminder,2024-12
S09980,2025-01-31,Automated Reminder,2025-01
S07578,2024-10-04,Teacher to Parent,2024-10
S01705,2024-12-25,Parent to Teacher,2024-12
S01054,2024-09-23,Parent to Teacher,2024-09
S01281,2025-01-20,Teacher to Parent,2025-01
S01463,2024-12-01,Teacher to Parent,2024-12
S05647,2024-11-01,Parent to Teacher,2024-11
S01302,2024-12-23,Parent to Teacher,2024-12
S02008,2024-09-11,Parent to Teacher,2024-09
S05581,2024-09-08,Teacher to Parent,2024-09
S00505,2024-09-14,Automated Reminder,2024-09
S10278,2024-09-09,Teacher to Parent,2024-09
S10744,2025-02-18,Teacher to Parent,2025-02
S02107,2024-12-27,Parent to Teacher,2024-12
S10516,2025-02-17,Parent to Teacher,2025-02
S11465,2024-09-30,Parent to Teacher,2024-09
S09545,2024-12-09,Automated Reminder,2024-12
S11804,2024-10-07,Automated Reminder,2024-10
S10146,2024-11-24,Automated Reminder,2024-11
S01184,2024-12-13,Automated Reminder,2024-12
S11365,2024-12-17,Automated Reminder,2024-12
S06167,2025-02-06,Parent to Teacher,2025-02
S00644,2025-01-25,Teacher to Parent,2025-01
S11628,2024-12-26,Teacher to Parent,2024-12
S12030,2024-11-28,Parent to Teacher,2024-11
S03885,2024-12-22,Teacher to Parent,2024-12
S12139,2025-01-20,Parent to Teacher,2025-01
S02052,2024-12-07,Teacher to Parent,2024-12
S07945,2025-01-07,Parent to Teacher,2025-01
S00860,2024-12-23,Teacher to Parent,2024-12
S09384,2024-12-09,Teacher to Parent,2024-12
S09656,2024-10-29,Automated Reminder,2024-10
S10164,2025-03-07,Teacher to Parent,2025-03
S09688,2025-01-23,Teacher to Parent,2025-01
S04975,2025-01-30,Teacher to Parent,2025-01
S06704,2024-12-22,Parent to Teacher,2024-12
S09390,2025-03-03,Parent to Teacher,2025-03
S07720,2025-01-28,Automated Reminder,2025-01
S06876,2024-12-12,Automated Reminder,2024-12
S08943,2024-10-27,Parent to Teacher,2024-10
S02564,2024-12-19,Parent to Teacher,2024-12
S03789,2024-09-14,Teacher to Parent,2024-09
S04868,2025-03-08,Parent to Teacher,2025-03
S06746,2025-02-22,Parent to Teacher,2025-02
S05711,2024-10-22,Parent to Teacher,2024-10
S01026,2024-11-24,Automated Reminder,2024-11
S03133,2024-11-25,Teacher to Parent,2024-11
S05070,2024-12-25,Teacher to Parent,2024-12
S00492,2024-10-02,Teacher to Parent,2024-10
S03788,2024-12-21,Parent to Teacher,2024-12
S07750,2024-11-16,Automated Reminder,2024-11
S03017,2024-12-30,Automated Reminder,2024-12
S01822,2024-10-19,Parent to Teacher,2024-10
S11997,2024-09-17,Parent to Teacher,2024-09
S00209,2024-11-12,Teacher to Parent,2024-11
S01975,2025-03-02,Parent to Teacher,2025-03
S00377,2024-11-03,Teacher to Parent,2024-11
S11828,2024-10-18,Teacher to Parent,2024-10
S09437,2024-10-20,Automated Reminder,2024-10
S11678,2024-10-22,Teacher to Parent,2024-10
S07020,2025-02-09,Parent to Teacher,2025-02
S08557,2024-11-08,Teacher to Parent,2024-11
S04523,2024-12-25,Teacher to Parent,2024-12
S02309,2024-11-30,Automated Reminder,2024-11
S03086,2024-10-13,Parent to Teacher,2024-10
S03749,2024-09-10,Automated Reminder,2024-09
S01647,2025-01-07,Teacher to Parent,2025-01
S02397,2024-12-04,Parent to Teacher,2024-12
S07188,2025-01-09,Teacher to Parent,2025-01
S00732,2024-11-25,Automated Reminder,2024-11
S05021,2024-12-17,Teacher to Parent,2024-12
S10524,2025-01-29,Automated Reminder,2025-01
S07351,2025-02-18,Parent to Teacher,2025-02
S09671,2025-01-04,Teacher to Parent,2025-01
S11213,2024-09-11,Automated Reminder,2024-09
S06741,2024-11-29,Parent to Teacher,2024-11
S06478,2024-12-13,Teacher to Parent,2024-12
S00264,2024-12-08,Automated Reminder,2024-12
S00525,2025-01-06,Parent to Teacher,2025-01
S00376,2024-11-07,Parent to Teacher,2024-11
S02164,2024-12-07,Parent to Teacher,2024-12
S10084,2024-12-26,Parent to Teacher,2024-12
S03399,2024-10-12,Parent to Teacher,2024-10
S05500,2024-11-21,Parent to Teacher,2024-11
S09386,2024-12-26,Parent to Teacher,2024-12
S08090,2024-10-25,Teacher to Parent,2024-10
S08730,2024-10-28,Teacher to Parent,2024-10
S06680,2024-10-19,Teacher to Parent,2024-10
S06683,2024-12-01,Automated Reminder,2024-12
S04647,2024-10-13,Teacher to Parent,2024-10
S01675,2025-01-31,Parent to Teacher,2025-01
S07353,2024-09-16,Teacher to Parent,2024-09
S05812,2024-09-17,Teacher to Parent,2024-09
S03731,2025-01-09,Automated Reminder,2025-01
S00222,2025-02-21,Parent to Teacher,2025-02
S00500,2024-09-12,Teacher to Parent,2024-09
S03480,2025-02-13,Parent to Teacher,2025-02
S01877,2025-01-14,Teacher to Parent,2025-01
S09041,2024-10-09,Parent to Teacher,2024-10
S11374,2025-02-18,Automated Reminder,2025-02
S03017,2025-02-19,Teacher to Parent,2025-02
S11588,2024-10-05,Parent to Teacher,2024-10
S07894,2024-10-25,Teacher to Parent,2024-10
S10448,2024-12-25,Teacher to Parent,2024-12
S03635,2024-11-14,Parent to Teacher,2024-11
S03478,2024-12-03,Automated Reminder,2024-12
S06328,2025-01-06,Parent to Teacher,2025-01
S00439,2024-11-28,Automated Reminder,2024-11
S10653,2025-02-04,Parent to Teacher,2025-02
S09722,2025-02-11,Parent to Teacher,2025-02
S09722,2025-02-25,Teacher to Parent,2025-02
S06698,2024-09-27,Teacher to Parent,2024-09
S09544,2024-09-08,Parent to Teacher,2024-09
S10231,2024-10-24,Automated Reminder,2024-10
S04940,2024-12-10,Teacher to Parent,2024-12
S01512,2024-10-02,Automated Reminder,2024-10
