Student_ID,Subject,Exam_Score,Homework_Completion_%
S04714,Math,56,90.0
S11994,English,61,100.0
S07882,Math,64,100.0
S07937,Geography,106,80.0
S10663,Science,46,90.0
S00662,Science,62,80.0
S07756,English,51,90.0
S07722,English,92,95.0
S07426,History,97,100.0
S00585,Science,82,80.0
S08991,Geography,65,80.0
S02349,English,99,100.0
S01196,History,100,100.0
S09082,History,106,95.0
S03089,Geography,76,80.0
S10610,History,89,90.0
S01501,Arabic,105,95.0
S06278,English,97,95.0
S02819,Geography,53,95.0
S09091,Arabic,44,90.0
S10836,History,47,90.0
S00830,History,103,95.0
S07177,Science,72,90.0
S09823,English,81,90.0
S01155,Science,83,95.0
S10710,English,70,90.0
S06109,Science,101,95.0
S11093,Arabic,98,100.0
S06213,Science,97,90.0
S11639,History,84,100.0
S07658,English,53,90.0
S04686,Arabic,40,95.0
S07558,Arabic,86,100.0
S08566,English,50,100.0
S02265,Science,67,90.0
S10544,English,69,80.0
S03505,Science,40,95.0
S01787,Geography,91,100.0
S02928,Science,56,90.0
S11548,English,97,90.0
S04598,Science,49,95.0
S10943,Geography,71,90.0
S00291,History,47,80.0
S07129,English,96,95.0
S10875,English,108,95.0
S11224,History,41,95.0
S10030,Science,107,95.0
S07956,English,55,95.0
S07872,English,104,100.0
S11893,Math,46,80.0
S10010,English,70,95.0
S02374,Math,84,100.0
S06237,Arabic,56,95.0
S00381,Math,86,80.0
S10286,Geography,110,100.0
S04911,Math,75,80.0
S00500,History,66,100.0
S00837,Math,94,80.0
S03162,Math,63,100.0
S10399,History,83,95.0
S01408,Math,41,80.0
S00539,History,51,95.0
S05299,Math,99,100.0
S06298,Science,74,95.0
S01107,Math,76,100.0
S09777,English,40,100.0
S11220,History,98,95.0
S04152,Science,61,80.0
S08751,History,70,90.0
S10528,Math,100,90.0
S03259,Arabic,109,100.0
S09158,History,83,100.0
S03263,History,81,90.0
S04063,Arabic,80,95.0
S02909,History,55,95.0
S06457,English,84,90.0
S10820,English,103,90.0
S03358,Geography,94,90.0
S02497,English,81,80.0
S08990,History,110,95.0
S00837,Math,63,80.0
S07712,Math,84,95.0
S03393,Geography,104,90.0
S09873,History,78,95.0
S04624,Arabic,66,80.0
S02619,Arabic,82,90.0
S02592,Geography,104,95.0
S07953,English,82,95.0
S00920,History,105,95.0
S08293,History,68,90.0
S01272,English,75,100.0
S08628,History,51,100.0
S00212,Geography,44,90.0
S10264,Arabic,45,80.0
S11974,Science,102,90.0
S09896,History,69,95.0
S09149,Arabic,73,90.0
S05292,History,58,95.0
S04299,Geography,63,90.0
S06900,Math,82,95.0
S04761,Math,70,100.0
S01622,English,87,90.0
S06245,English,53,90.0
S04437,History,85,90.0
S09922,Arabic,46,80.0
S10859,Math,68,80.0
S07061,Arabic,65,95.0
S04498,Geography,106,80.0
S03801,History,101,80.0
S05084,History,106,95.0
S01571,History,78,80.0
S07392,English,75,95.0
S11262,English,62,80.0
S02981,English,108,95.0
S11642,Arabic,49,90.0
S00485,English,100,90.0
S00670,History,64,100.0
S06878,Math,86,90.0
S01841,Math,100,100.0
S04341,History,48,90.0
S08965,Math,108,80.0
S11050,English,103,100.0
S01600,History,92,90.0
S10131,Arabic,48,95.0
S05559,Geography,92,100.0
S10001,English,61,90.0
S06489,English,50,95.0
S02213,English,41,80.0
S11068,Arabic,66,100.0
S08705,Arabic,78,95.0
S00946,Geography,51,80.0
S04669,Geography,66,100.0
S00689,Science,77,90.0
S02415,History,51,80.0
S08227,Science,67,100.0
S04269,Science,110,90.0
S08801,History,105,100.0
S11090,Geography,88,100.0
S08616,English,94,90.0
S04255,History,77,100.0
S05425,Geography,55,80.0
S05247,History,101,95.0
S08571,Geography,50,90.0
S10079,Science,50,95.0
S01102,Math,50,80.0
S07873,History,83,90.0
S08311,Science,66,95.0
S11738,Science,73,80.0
S02569,Math,61,90.0
S01127,Science,76,100.0
S07425,English,79,80.0
S09055,Math,98,95.0
S02044,History,87,80.0
S03421,Science,53,90.0
S08370,Math,59,80.0
S11701,English,89,90.0
S02948,History,63,100.0
S00590,Arabic,72,90.0
S10945,Math,79,90.0
S11813,Math,76,95.0
S06278,Geography,55,95.0
S03089,History,61,80.0
S03580,Math,59,95.0
S09174,Science,61,95.0
S03758,Arabic,45,80.0
S01454,History,98,95.0
S02975,Geography,73,90.0
S01179,English,73,80.0
S07698,Geography,42,95.0
S00635,English,75,80.0
S09523,Geography,98,100.0
S04639,History,48,80.0
S05023,English,59,90.0
S01134,History,107,80.0
S01768,Arabic,40,90.0
S04538,Math,93,95.0
S02299,Science,108,100.0
S09556,History,94,80.0
S02799,Arabic,49,100.0
S02589,History,96,80.0
S06085,Arabic,55,90.0
S07347,English,69,90.0
S03019,Arabic,43,90.0
S07370,Science,48,95.0
S04024,History,98,80.0
S09117,History,45,100.0
S07299,English,69,80.0
S00401,History,100,80.0
S07179,History,74,95.0
S07873,Arabic,58,100.0
S02529,Arabic,60,95.0
S11474,Arabic,50,90.0
S04734,Geography,67,95.0
S09362,Science,106,95.0
S05836,History,91,100.0
S00436,Geography,60,95.0
S02198,History,89,90.0
S07759,English,45,80.0
S10603,Arabic,64,95.0
S07220,English,59,100.0
S09190,Science,44,100.0
S03032,Geography,102,80.0
S04895,Arabic,91,100.0
S02814,Geography,103,80.0
S10315,Math,56,95.0
S10659,Math,83,95.0
S02977,English,98,95.0
S11462,English,90,100.0
S10358,Geography,45,95.0
S01296,Geography,80,100.0
S00177,Arabic,69,95.0
S05735,Science,101,100.0
S06080,Math,65,95.0
S06960,Science,65,95.0
S03125,English,91,100.0
S06836,Geography,64,95.0
S10619,History,90,100.0
S01790,History,46,90.0
S11548,Geography,95,100.0
S10238,Arabic,74,80.0
S03614,English,54,90.0
S06600,Arabic,48,80.0
S03119,Math,96,95.0
S10497,Science,88,95.0
S00575,English,107,100.0
S06131,Math,82,100.0
S01765,English,88,95.0
S09087,Science,74,100.0
S10845,Science,65,80.0
S00820,Geography,95,90.0
S05499,Math,42,80.0
S00058,English,64,90.0
S04601,Math,59,100.0
S05702,English,103,90.0
S02067,English,71,95.0
S04034,Arabic,85,95.0
S08917,Math,68,80.0
S04219,Science,44,100.0
S01698,Science,45,90.0
S12039,English,97,90.0
S00102,Arabic,63,100.0
S03479,History,59,95.0
S09277,Math,105,95.0
S03636,English,50,100.0
S01867,English,70,90.0
S08989,English,107,90.0
S05083,English,83,95.0
S05349,History,83,95.0
S06030,Arabic,40,100.0
S08343,Arabic,65,90.0
S06238,Arabic,83,90.0
S10255,English,59,100.0
S01489,History,108,100.0
S05183,English,66,90.0
S02497,Math,100,80.0
S03100,Geography,42,100.0
S10721,Science,82,90.0
S05750,English,57,100.0
S05671,Science,42,100.0
S10679,Math,42,100.0
S09669,English,50,100.0
S03356,Arabic,97,95.0
S07127,Geography,87,95.0
S08450,Science,77,80.0
S04166,Science,59,100.0
S11989,History,78,90.0
S11536,Science,87,100.0
S05702,History,57,95.0
S08537,History,89,100.0
S07349,English,73,100.0
S11697,Science,67,100.0
S05773,Math,57,90.0
S12117,History,74,80.0
S07106,Geography,59,100.0
S08763,History,99,95.0
S06117,Math,108,95.0
S01565,Math,59,95.0
S02457,Geography,101,80.0
S11942,Science,95,100.0
S05863,History,107,95.0
S00113,Arabic,48,95.0
S07750,History,55,80.0
S09008,Arabic,92,95.0
S07753,English,81,90.0
S00717,Science,102,95.0
S10534,Geography,40,95.0
S03270,English,109,95.0
S07675,Geography,93,95.0
S08436,History,73,80.0
S06884,Science,64,90.0
S00974,Math,53,95.0
S08558,English,107,95.0
S05952,History,103,100.0
S05114,History,88,95.0
S02765,Math,87,80.0
S09467,Geography,53,95.0
S07730,Math,76,100.0
S03142,Math,74,80.0
S09022,Arabic,44,95.0
S06947,History,92,80.0
S00042,History,83,95.0
S01676,Science,67,95.0
S12154,Science,59,95.0
S09789,Arabic,98,95.0
S11092,English,40,100.0
S03240,History,83,95.0
S06884,Arabic,63,80.0
S06638,Geography,44,95.0
S06009,Geography,72,100.0
S09200,Science,67,80.0
S01457,English,83,80.0
S04732,Science,54,100.0
S03072,Science,65,80.0
S08321,Math,85,80.0
S08466,History,94,80.0
S11720,English,87,100.0
S03618,English,83,100.0
S09948,History,110,90.0
S10712,Math,66,80.0
S12142,History,110,95.0
S09635,Geography,74,95.0
S04419,Arabic,63,90.0
S07170,Math,88,95.0
S06615,Science,49,90.0
S10073,Arabic,54,95.0
S00017,Arabic,89,100.0
S03054,Math,71,95.0
S00684,Math,94,90.0
S03164,History,49,95.0
S05614,Geography,56,95.0
S08695,Geography,80,90.0
S02024,Arabic,93,95.0
S04472,English,103,100.0
S10186,English,64,90.0
S10790,History,84,80.0
S09932,Arabic,67,95.0
S08049,Science,97,95.0
S02814,Science,59,95.0
S07271,Geography,97,100.0
S00146,Arabic,94,80.0
S10047,English,44,100.0
S03977,Science,52,95.0
S04735,Geography,78,90.0
S03637,English,99,80.0
S04587,Science,48,95.0
S04737,History,110,95.0
S09166,Math,57,100.0
S00915,English,95,95.0
S03993,Science,92,95.0
S05226,Science,55,95.0
S00596,English,97,90.0
S04012,Arabic,72,100.0
S07462,History,110,95.0
S10699,Math,88,95.0
S03115,History,110,95.0
S04148,English,53,100.0
S10627,Arabic,57,95.0
S04620,Math,44,100.0
S06527,Geography,76,100.0
S10541,English,86,95.0
S04773,Arabic,65,95.0
S08697,Arabic,95,90.0
S10572,English,57,100.0
S01065,Arabic,53,95.0
S04523,Math,81,95.0
S02270,Geography,90,80.0
S06852,Geography,54,80.0
S10398,History,106,90.0
S07722,Geography,97,90.0
S07804,Geography,105,90.0
S05629,Science,52,90.0
S08704,Geography,67,80.0
S06828,Geography,93,80.0
S06584,Math,87,90.0
S01593,Math,50,100.0
S03907,Math,64,80.0
S11483,History,99,95.0
S00113,Arabic,63,80.0
S10197,Geography,85,95.0
S07398,History,51,100.0
S07228,Science,90,90.0
S10675,Science,101,95.0
S05823,Geography,99,95.0
S01824,History,64,100.0
S05638,Arabic,72,100.0
S06378,Geography,68,100.0
S02182,Science,86,95.0
S10109,Math,93,80.0
S01746,Arabic,64,100.0
S04315,History,73,90.0
S10845,History,56,90.0
S09280,English,72,90.0
S04770,Arabic,94,80.0
S07771,English,49,90.0
S06787,Math,48,80.0
S08523,English,62,90.0
S09514,Arabic,86,95.0
S09094,English,84,95.0
S02294,Arabic,110,80.0
S05910,English,84,90.0
S03030,Geography,91,100.0
S05290,English,95,100.0
S09185,Geography,77,100.0
S09948,Arabic,100,90.0
S11606,Arabic,57,80.0
S00333,Math,67,80.0
S09119,Arabic,55,90.0
S10733,English,70,80.0
S00516,Math,92,100.0
S01554,Science,63,80.0
S05374,Geography,72,90.0
S06447,English,67,80.0
S11332,Geography,73,95.0
S07981,English,102,90.0
S01604,English,77,90.0
S04961,Science,82,80.0
S04446,Math,60,95.0
S10368,Arabic,88,95.0
S04595,English,56,100.0
S10412,Geography,94,95.0
S01475,History,108,90.0
S10825,English,70,100.0
S06402,English,50,80.0
S01670,Math,65,95.0
S10489,Math,46,100.0
S09006,English,74,90.0
S04329,Geography,91,90.0
S08853,Geography,68,95.0
S07942,History,50,95.0
S01724,Math,77,95.0
S11306,Math,55,95.0
S02060,Geography,103,95.0
S07160,English,95,100.0
S04859,Science,75,95.0
S04988,History,48,95.0
S11620,Arabic,84,80.0
S09864,History,100,95.0
S07175,History,84,95.0
S04505,Geography,102,100.0
S07742,English,75,90.0
S04586,English,64,100.0
S05160,English,78,100.0
S00573,Math,66,90.0
S11866,Arabic,78,95.0
S01610,History,105,95.0
S09701,English,93,90.0
S05226,Math,75,90.0
S03843,Math,102,90.0
S11709,Geography,59,90.0
S05197,Arabic,50,90.0
S11157,Science,47,95.0
S05763,Math,48,80.0
S01067,Science,90,95.0
S10443,Math,85,95.0
S10050,Geography,42,95.0
S02719,History,75,95.0
S02041,Math,96,90.0
S11260,Math,103,80.0
S03684,Arabic,48,95.0
S10968,Arabic,81,80.0
S10634,English,68,100.0
S09210,Science,82,90.0
S03039,English,89,95.0
S06466,Science,62,100.0
S05867,Arabic,93,95.0
S04955,Math,45,95.0
S02460,History,56,95.0
S08579,History,107,80.0
S02426,English,85,90.0
S06431,Math,94,95.0
S09357,Math,79,95.0
S02417,Math,55,95.0
S11723,English,78,100.0
S00304,Math,71,95.0
S10948,English,43,90.0
S10957,Math,57,95.0
S00601,Geography,66,80.0
S05655,Math,55,95.0
S02884,Geography,87,95.0
S02073,Science,106,95.0
S06511,History,102,95.0
S02584,Science,45,100.0
S07356,Arabic,63,95.0
S10501,History,43,100.0
S06419,History,76,95.0
S10636,Science,45,95.0
S02153,Science,79,95.0
S00353,Geography,96,95.0
S09957,Science,99,100.0
S05699,Arabic,83,95.0
S08617,English,102,80.0
S04721,History,107,90.0
S10070,History,68,95.0
S10304,English,52,95.0
S05143,Math,99,90.0
S03575,Science,107,90.0
S11382,Geography,87,100.0
S08601,History,110,95.0
S03522,English,74,100.0
S09245,Science,101,100.0
S05079,History,87,80.0
S10498,English,48,90.0
S11885,English,89,95.0
S07967,English,94,90.0
S04734,Arabic,110,90.0
S06086,History,54,95.0
S06829,History,46,95.0
S03103,Geography,51,90.0
S06844,English,52,100.0
S09098,History,96,80.0
S00869,Arabic,50,100.0
S01275,English,71,90.0
S06788,Geography,100,80.0
S07813,Arabic,95,100.0
S10458,History,88,80.0
S11212,History,43,90.0
S06599,Math,74,80.0
S02797,Math,88,95.0
S02031,Arabic,97,100.0
S09135,Geography,74,80.0
S07700,Math,88,80.0
S02717,History,103,95.0
S01967,History,50,90.0
S03513,Math,99,95.0
S00424,History,50,95.0
S01616,Math,69,100.0
S07537,Arabic,80,95.0
S03908,Science,53,80.0
S03189,Geography,48,95.0
S01593,Science,40,100.0
S05843,Math,40,95.0
S03760,History,70,80.0
S03360,Math,79,80.0
S03373,Math,88,100.0
S06016,English,75,100.0
S11781,Geography,88,90.0
S11494,English,74,95.0
S10724,History,101,95.0
S05089,Science,69,90.0
S03771,Geography,56,95.0
S00213,Science,73,95.0
S06461,Science,74,95.0
S03377,English,65,90.0
S05626,Geography,71,95.0
S02825,Geography,61,90.0
S02561,History,65,95.0
S03448,History,100,95.0
S06382,English,108,90.0
S07237,English,69,80.0
S05161,Science,67,80.0
S01107,Math,60,95.0
S12080,Geography,91,100.0
S04465,History,55,80.0
S10702,Geography,44,95.0
S06912,Math,91,95.0
S02806,History,83,95.0
S04599,History,73,90.0
S08482,History,48,100.0
S00807,Arabic,63,90.0
S02001,History,105,80.0
S08653,Math,43,90.0
S06097,Geography,63,90.0
S01825,English,97,80.0
S07416,History,45,80.0
S09119,Geography,58,95.0
S06487,History,91,95.0
S05974,Geography,97,90.0
S09640,Arabic,54,100.0
S02292,English,93,80.0
S02277,Arabic,80,80.0
S07089,Math,93,95.0
S01680,History,98,90.0
S09455,Science,48,95.0
S02423,Math,101,100.0
S08870,Geography,42,90.0
S05699,Arabic,80,95.0
S06136,Geography,40,95.0
S06210,Arabic,72,90.0
S04864,Math,41,80.0
S02261,History,72,80.0
S09188,Science,80,80.0
S01183,English,50,90.0
S10894,Arabic,109,90.0
S06570,English,100,90.0
S10456,Geography,56,95.0
S02320,Science,83,90.0
S05883,History,40,90.0
S02154,History,76,95.0
S04787,Arabic,86,100.0
S08436,Math,72,90.0
S00182,Science,55,100.0
S10103,Science,96,90.0
S05920,Arabic,54,80.0
S05634,English,73,80.0
S03336,Science,81,95.0
S10616,Arabic,95,95.0
S01078,English,45,90.0
S08546,Geography,81,95.0
S05168,Geography,50,80.0
S09779,English,90,95.0
S03484,Geography,73,95.0
S08849,Science,50,95.0
S04522,Math,62,80.0
S07425,English,96,95.0
S00689,Geography,69,90.0
S05264,Math,48,95.0
S03088,Geography,64,95.0
S01390,Geography,77,100.0
S03997,Arabic,101,100.0
S06034,Arabic,64,90.0
S05799,Arabic,76,90.0
S07621,English,109,100.0
S08219,Science,89,80.0
S01685,Geography,44,100.0
S02545,English,105,100.0
S00931,Math,55,95.0
S00940,Science,80,95.0
S06617,Math,48,95.0
S06969,English,45,80.0
S08648,English,99,80.0
S06234,History,54,95.0
S04122,English,81,80.0
S11712,English,45,90.0
S01539,Math,70,100.0
S01519,English,86,90.0
S05275,Geography,105,100.0
S11091,Geography,64,100.0
S05109,Arabic,73,95.0
S10093,Science,106,90.0
S10539,History,79,90.0
S10562,Math,43,80.0
S03634,Math,87,80.0
S11295,Science,52,100.0
S01827,Geography,57,100.0
S08753,English,46,90.0
S10363,Arabic,83,95.0
S10963,Geography,107,100.0
S10805,History,46,80.0
S06920,English,74,100.0
S03612,English,42,90.0
S02431,Science,96,95.0
S11754,History,47,90.0
S03141,Geography,53,95.0
S01006,Arabic,107,90.0
S08496,Math,66,95.0
S07611,Math,45,95.0
S10675,Arabic,71,100.0
S06355,History,41,95.0
S08369,Science,48,95.0
S06305,Geography,46,100.0
S09372,Arabic,88,80.0
S03146,Arabic,100,80.0
S05348,History,96,100.0
S07886,History,63,95.0
S01275,Science,71,90.0
S08852,Math,67,80.0
S06013,Arabic,81,80.0
S01531,Geography,91,95.0
S03499,Science,92,90.0
S11614,Arabic,66,80.0
S00113,Geography,67,80.0
S01239,Arabic,107,95.0
S09457,English,98,90.0
S07875,Science,108,80.0
S03258,Geography,96,95.0
S01716,History,83,95.0
S05562,Science,99,80.0
S04016,Geography,91,100.0
S00613,Geography,67,95.0
S05197,Geography,101,95.0
S07533,History,46,95.0
S02438,Arabic,90,95.0
S06017,English,48,95.0
S04709,Math,71,100.0
S06381,Science,97,95.0
S04926,Arabic,82,80.0
S10461,Geography,108,90.0
S11653,Arabic,87,95.0
S10407,History,65,80.0
S10075,Science,72,95.0
S06178,Science,73,90.0
S00541,Geography,46,100.0
S06442,Science,82,100.0
S07915,English,42,100.0
S07374,Science,107,95.0
S04434,History,64,95.0
S07533,Science,84,80.0
S01887,English,99,90.0
S00552,Geography,68,95.0
S02835,History,49,100.0
S01001,History,46,80.0
S06775,Arabic,80,90.0
S11817,Arabic,100,80.0
S04885,Math,41,80.0
S01206,Math,81,100.0
S02375,Arabic,40,95.0
S10410,Arabic,45,95.0
S01513,Arabic,46,100.0
S06243,English,72,90.0
S00993,English,88,100.0
S04586,Science,108,95.0
S10651,History,105,100.0
S11013,Math,46,100.0
S01577,English,73,90.0
S09008,Geography,91,80.0
S03821,Science,104,95.0
S00129,Math,61,100.0
S04657,History,50,95.0
S11288,Math,99,100.0
S03826,Geography,56,95.0
S10481,History,57,80.0
S06028,Geography,48,90.0
S04403,Arabic,98,100.0
S00416,Geography,60,90.0
S06179,Science,42,95.0
S01488,History,78,95.0
S09711,Science,99,100.0
S03898,History,84,80.0
S03104,English,110,100.0
S10081,Arabic,51,95.0
S07290,Geography,82,95.0
S09632,Geography,105,90.0
S07955,Science,52,95.0
S05715,Arabic,43,95.0
S08812,Arabic,55,90.0
S10697,History,88,95.0
S08644,Arabic,105,80.0
S04264,English,63,90.0
S04931,Geography,110,95.0
S06029,Math,53,90.0
S05307,Math,86,100.0
S02316,Science,45,80.0
S07975,Arabic,100,80.0
S02616,Arabic,71,100.0
S10247,History,101,95.0
S05472,Geography,80,100.0
S10153,Math,87,80.0
S01044,Geography,75,80.0
S08569,History,41,80.0
S08934,Arabic,87,100.0
S01557,Math,50,95.0
S10768,Math,64,90.0
S05375,English,70,90.0
S04556,History,98,95.0
S03745,Science,103,80.0
S00850,History,91,95.0
S00723,History,94,95.0
S01683,Science,42,95.0
S11239,Arabic,68,95.0
S03291,English,59,90.0
S08501,Math,97,80.0
S05385,Geography,88,95.0
S03000,Geography,61,90.0
S06276,Science,53,95.0
S01570,Arabic,82,90.0
S04471,English,94,80.0
S10252,Geography,91,95.0
S11800,History,41,95.0
S01349,History,59,100.0
S00830,English,81,95.0
S05269,Geography,73,95.0
S06644,Science,62,100.0
S11001,English,72,90.0
S00016,English,60,90.0
S02922,Science,102,95.0
S11625,Math,66,100.0
S00390,English,108,90.0
S10245,English,58,90.0
S07258,Arabic,59,95.0
S04774,Geography,110,80.0
S04433,History,57,100.0
S05894,Science,99,90.0
S08352,Math,97,80.0
S05311,Math,109,95.0
S03779,Science,41,100.0
S04414,Arabic,104,80.0
S07130,English,52,100.0
S11411,Math,80,95.0
S11842,English,52,90.0
S10129,Science,41,95.0
S06797,Geography,67,95.0
S03886,History,71,100.0
S04811,English,62,90.0
S00262,History,68,95.0
S08479,English,75,100.0
S01936,Geography,72,100.0
S08210,History,43,90.0
S03412,Math,41,95.0
S08196,Arabic,92,95.0
S00863,English,110,90.0
S01313,English,76,80.0
S02779,History,73,95.0
S00316,English,97,90.0
S07208,Arabic,40,100.0
S00777,Arabic,110,95.0
S11344,Math,84,95.0
S00923,English,54,80.0
S09554,Math,44,95.0
S05924,Arabic,57,80.0
S09929,Geography,84,95.0
S04501,Math,103,90.0
S06600,English,99,95.0
S08625,English,82,100.0
S09403,Arabic,43,100.0
S02915,Math,64,95.0
S02608,Geography,100,100.0
S03961,Geography,86,95.0
S00342,History,82,90.0
S06535,Geography,49,95.0
S09867,Arabic,98,95.0
S00767,Geography,93,100.0
S07809,Geography,54,80.0
S06932,Geography,63,95.0
S07222,Science,53,80.0
S11692,Math,53,100.0
S00527,Science,106,95.0
S00164,Science,44,100.0
S07929,History,68,90.0
S03366,Arabic,68,95.0
S09506,Science,75,95.0
S01582,Arabic,55,100.0
S05594,Arabic,104,100.0
S02827,Math,89,95.0
S02995,Math,42,95.0
S09787,History,51,80.0
S04139,Math,76,90.0
S03546,Geography,102,95.0
S11928,Math,81,95.0
S10997,History,96,100.0
S03076,Math,79,80.0
S10783,History,40,100.0
S02202,Science,86,95.0
S03635,History,66,90.0
S11451,Science,61,90.0
S00229,Science,58,100.0
S04922,English,103,80.0
S08122,Geography,52,95.0
S10983,Arabic,62,80.0
S00320,Math,92,100.0
S09305,Arabic,76,95.0
S01977,Math,67,100.0
S04283,Math,79,100.0
S02821,Geography,48,95.0
S10631,English,75,90.0
S10646,English,70,95.0
S05271,Math,47,90.0
S04288,Math,88,100.0
S03969,History,92,100.0
S03932,Science,74,95.0
S02053,Arabic,79,100.0
S05729,English,56,90.0
S11312,English,45,100.0
S09697,English,104,90.0
S01801,Math,97,95.0
S05242,English,47,90.0
S10217,Geography,57,95.0
S11608,Science,92,95.0
S06659,Geography,43,80.0
S02206,English,48,90.0
S02179,English,40,80.0
S09901,Math,47,95.0
S11204,English,67,90.0
S05451,Science,70,90.0
S02249,Math,40,80.0
S08053,English,106,95.0
S01407,Geography,89,100.0
S06354,English,56,90.0
S03000,Arabic,89,90.0
S05673,Science,53,95.0
S09812,Science,42,95.0
S01202,Geography,88,80.0
S01717,Math,40,80.0
S07623,Science,95,80.0
S11494,English,63,90.0
S04746,Math,41,80.0
S01634,Math,97,100.0
S05283,Math,54,90.0
S09983,Science,47,95.0
S04579,English,61,100.0
S07086,Arabic,64,95.0
S11761,History,110,95.0
S03562,English,84,90.0
S11240,Science,110,95.0
S00251,Arabic,104,90.0
S07951,English,54,100.0
S01157,English,95,100.0
S04392,Arabic,98,90.0
S08794,Geography,89,80.0
S09111,Math,74,95.0
S02761,English,88,90.0
S06284,Arabic,75,100.0
S12044,Science,102,80.0
S04197,Arabic,99,95.0
